feature1,feature2,true_label,predicted_label,true_label_processed,predicted_label_processed
0.22901426,0.108039774,1.0,1,0,0
0.03999178,0.100454375,1.0,1,0,0
0.14414689,0.09796376,0.0,0,1,1
0.07671033,0.09719012,0.0,0,1,1
0.0295623,0.10065011,0.0,0,1,1
0.15519735,0.11804103,0.0,0,1,1
0.11715069,0.13401192,0.0,0,1,1
0.1951833,0.15512656,1.0,0,1,0
0.20726803,0.18138492,1.0,1,0,0
0.19156398,0.21278702,1.0,1,0,0
0.26012567,0.24933285,1.0,1,0,0
0.12023524,0.09126326,0.0,0,1,1
0.12023524,0.1285506,0.0,0,1,1
0.067089066,0.15970418,0.0,0,1,1
0.22623226,0.18472396,0.0,0,1,1
0.14604165,0.20360996,0.0,0,1,1
0.28454748,0.21636218,1.0,1,0,0
0.43450087,0.22658426,1.0,1,0,0
0.05086348,0.22521076,1.0,1,0,0
0.18009825,0.21901363,1.0,0,1,0
0.12821618,0.19620983,1.0,0,1,0
0.3150598,0.18333423,0.0,0,1,1
0.22357854,0.17581105,0.0,0,1,1
0.044433065,0.17152274,0.0,0,1,1
0.273186,0.17046928,0.0,0,1,1
0.13181621,0.1726507,0.0,0,1,1
0.18299218,0.17806697,1.0,1,1,1
0.27552637,0.17208058,0.0,0,1,1
0.27552637,0.20319325,0.0,0,1,1
0.067082174,0.22643745,0.0,0,1,1
0.09445707,0.24181317,0.0,0,1,1
0.107872866,0.24932042,0.0,0,1,1
0.44090396,0.2489592,1.0,0,1,0
0.19912392,0.26007685,1.0,1,0,0
0.5603096,0.2525128,1.0,1,0,0
0.11605704,0.2345464,1.0,1,0,0
0.098935835,0.1859693,1.0,1,0,0
0.00053734763,0.14610286,0.0,0,1,1
0.20889558,0.1069956,0.0,0,1,1
0.12802526,0.109958105,0.0,0,1,1
0.13427709,0.10827667,0.0,1,0,1
0.042531606,0.1197751,0.0,1,0,1
0.2239496,0.105837025,1.0,1,0,0
0.047121417,0.10137661,1.0,1,0,0
0.08880512,0.09625939,1.0,1,0,0
0.010841084,0.10117561,1.0,0,1,0
0.19752674,0.09543049,1.0,0,1,0
0.064033106,0.092571765,0.0,0,1,0
0.08880512,0.09625939,1.0,1,0,0
0.010841084,0.10117561,1.0,1,0,0
0.19752674,0.09543049,1.0,1,0,0
0.064033106,0.092571765,0.0,1,0,1
0.15366124,0.08723747,0.0,1,0,1
0.049340166,0.084165834,0.0,1,0,1
0.043932743,0.07169978,0.0,0,0,1
0.054795984,0.064448304,0.0,0,0,1
0.074756816,0.064527646,0.0,1,0,1
0.06917337,0.06824992,0.0,1,0,1
0.05017482,0.07561514,0.0,1,0,1
0.13100229,0.086623296,0.0,1,0,1
0.07354883,0.10127439,0.0,1,0,1
0.030812968,0.07021252,0.0,0,1,1
0.030812968,0.066083476,0.0,0,1,1
0.11636206,0.064700015,0.0,0,1,1
0.17906098,0.06606213,0.0,0,1,1
0.056009006,0.07016984,0.0,0,1,1
0.029955508,0.077023126,0.0,0,1,1
0.06229005,0.07628516,0.0,0,1,1
0.08165702,0.082052626,0.0,0,1,1
0.031617884,0.10097009,0.0,1,0,1
0.24950865,0.1331993,1.0,1,0,0
0.102698065,0.16945478,1.0,1,0,0
0.1851271,0.20546198,1.0,1,0,0
0.3103372,0.23470704,1.0,1,0,0
0.16909981,0.2417686,1.0,1,0,0
0.26946193,0.23251227,1.0,1,0,0
0.3157698,0.21650489,1.0,0,1,0
0.1592588,0.18847705,0.0,0,1,1
0.055451956,0.14842875,0.0,0,1,1
0.08310016,0.09635998,0.0,0,1,1
0.06657143,0.032270756,0.0,0,1,1
0.29302654,0.2651331,1.0,1,0,0
0.29302654,0.26841423,1.0,1,0,0
0.29159737,0.2697926,1.0,1,0,0
0.12749638,0.26926824,1.0,1,0,0
0.29818812,0.26684117,1.0,1,0,0
0.21775167,0.26251134,0.0,0,1,1
0.22913957,0.2646709,0.0,0,1,1
0.35541138,0.2589018,0.0,0,1,1
0.38851136,0.24581325,0.0,0,1,1
0.116459936,0.2316368,0.0,0,1,1
0.139677,0.22079524,1.0,0,1,0
0.23774387,0.21277398,1.0,1,0,0
0.12381197,0.21479724,1.0,1,0,0
0.31413737,0.22077842,1.0,1,0,0
0.29606485,0.23339884,1.0,1,0,0
0.22095308,0.22927564,1.0,1,0,0
0.17811522,0.21889958,1.0,1,0,0
0.31413737,0.22077842,1.0,1,0,0
0.29606485,0.23339884,1.0,1,0,0
0.22095308,0.22927564,1.0,1,0,0
0.17811522,0.21889958,1.0,0,1,0
0.28704512,0.20194532,0.0,0,1,1
-0.0007297873,0.18685973,0.0,0,1,1
0.30361933,0.1856601,0.0,0,1,1
0.15927015,0.18125394,0.0,0,1,1
0.19018841,0.19505264,0.0,0,1,1
0.24346098,0.21340305,1.0,1,0,0
0.16067415,0.23259851,1.0,1,0,0
0.2995486,0.23372474,1.0,1,0,0
0.055467814,0.21361792,1.0,1,0,0
0.5444016,0.18741785,1.0,1,0,0
0.0441327,0.15902343,0.0,0,1,1
0.025357686,0.13219225,0.0,0,1,1
0.06952015,0.12328321,0.0,0,1,1
0.14924681,0.110374376,0.0,0,1,1
0.051737133,0.12272256,0.0,0,1,1
0.25856468,0.13576426,1.0,1,0,0
0.19849646,0.16552645,1.0,1,0,0
0.1289708,0.17380199,1.0,1,0,0
0.14630069,0.18779808,1.0,1,0,0
0.1777269,0.19128734,1.0,1,0,0
0.20592502,0.1992542,1.0,1,0,0
0.29223564,0.20756282,1.0,0,0,0
0.14410158,0.21621323,1.0,1,0,0
0.30866688,0.22520542,1.0,1,0,0
0.1515421,0.23453937,1.0,1,0,0
0.56933635,0.45582876,1.0,1,0,0
0.56933635,0.41533726,1.0,1,0,0
0.058066122,0.38075918,1.0,1,0,0
0.3056247,0.35209447,1.0,1,0,0
0.30213946,0.3293432,1.0,1,0,0
0.32981735,0.31250533,1.0,1,0,0
0.20841119,0.3320033,1.0,1,0,0
0.5031023,0.3407182,1.0,1,0,0
0.54042923,0.3456756,1.0,1,0,0
0.17968193,0.3282193,0.0,0,1,1
0.1319369,0.30115166,0.0,0,1,1
0.32667887,0.24380471,0.0,0,1,1
0.3215271,0.1852806,0.0,0,1,1
0.1484729,0.14893676,0.0,0,1,1
0.073112585,0.14320646,1.0,1,0,0
0.044128574,0.1396816,1.0,1,0,0
0.054855794,0.13445832,1.0,1,0,0
0.27049997,0.13609819,1.0,1,0,0
0.23867968,0.14621517,1.0,1,0,0
0.17561027,0.16480924,0.0,0,0,0
0.14856015,0.19188043,0.0,0,0,0
0.27049997,0.13609819,1.0,1,1,1
0.23867968,0.14621517,1.0,1,1,1
0.17561027,0.16480924,0.0,0,1,1
0.14856015,0.19188043,0.0,0,1,1
0.21997224,0.2274287,0.0,0,1,1
0.25985208,0.27866834,1.0,1,0,0
0.25985208,0.26700395,1.0,1,0,0
0.22701305,0.2550509,1.0,1,0,0
0.20486687,0.24280916,1.0,1,0,0
0.5700807,0.23027876,1.0,1,0,0
0.061629556,0.2174597,0.0,0,1,1
0.096158996,0.19903184,0.0,0,1,1
0.16948579,0.18366545,0.0,0,1,1
0.18592608,0.15670106,0.0,0,1,1
0.12034637,0.14681594,0.0,0,1,1
0.2766151,0.1381802,0.0,0,1,1
0.109675124,0.13872437,0.0,0,1,1
0.06466401,0.12506832,1.0,0,1,0
0.075233504,0.114845514,1.0,0,1,0
0.1566464,0.118756026,1.0,1,0,0
0.10713377,0.1471717,1.0,1,0,0
0.20437637,0.19104671,1.0,1,0,0
0.1925079,0.22303881,1.0,1,0,0
0.19189715,0.21974073,1.0,1,0,0
0.43039098,0.20520183,1.0,1,0,0
0.21724267,0.1893225,1.0,0,1,0
0.029192058,0.17941058,0.0,0,1,1
0.016528094,0.17062399,0.0,0,1,1
0.15176004,0.16144857,0.0,0,1,1
0.31751946,0.15188432,0.0,0,1,1
0.14008605,0.14193124,0.0,0,1,1
0.08363589,0.13158934,0.0,0,1,1
0.113627955,0.07475722,1.0,1,0,0
0.113627955,0.12427543,1.0,1,0,0
0.033747196,0.16359629,1.0,1,0,0
0.10297304,0.1927198,1.0,1,0,0
0.42263547,0.21164598,1.0,1,0,0
0.32216552,0.22037481,0.0,0,1,1
0.25867975,0.21218193,0.0,0,1,1
0.0984158,0.19883658,0.0,0,1,1
0.076688156,0.17948242,0.0,0,1,1
0.09878406,0.16116996,0.0,0,1,1
0.2292481,0.15193012,1.0,0,1,0
0.20727527,0.16019158,1.0,1,0,0
0.27445206,0.17073786,1.0,1,0,0
0.16300844,0.18634598,1.0,1,0,0
0.016805584,0.20701596,1.0,1,0,0
0.27604365,0.23274778,1.0,1,0,0
0.32872653,0.26354143,1.0,1,0,0
0.3833981,0.33973965,1.0,0,0,0
0.016805584,0.20701596,1.0,1,0,0
0.27604365,0.23274778,1.0,1,0,0
0.32872653,0.26354143,1.0,1,0,0
0.3833981,0.33973965,1.0,1,0,0
0.3833981,0.27792034,1.0,0,0,0
0.04694047,0.22687294,1.0,1,0,0
0.13904387,0.1865975,1.0,1,0,0
0.21547587,0.157094,1.0,1,0,0
0.13388544,0.13836244,0.0,0,1,1
0.10677301,0.14734264,0.0,0,1,1
0.20366721,0.15955842,0.0,0,1,1
0.15603247,0.16563512,0.0,0,1,1
0.16078018,0.16196087,0.0,0,1,1
0.18424976,0.16283464,1.0,0,1,0
0.18664755,0.16361779,1.0,1,0,0
0.11113253,0.16431032,1.0,1,0,0
0.13532823,0.16491222,1.0,1,0,0
0.22264303,0.16542351,1.0,1,0,0
0.16808443,0.20016612,1.0,1,0,0
0.16808443,0.18679094,1.0,1,0,0
0.18603201,0.17704798,1.0,1,0,0
0.28654635,0.17093727,1.0,1,0,0
0.14037885,0.16845879,1.0,1,0,0
0.17925839,0.16961254,1.0,1,0,0
0.19075546,0.16953462,1.0,1,0,0
0.05854541,0.18108429,1.0,1,0,0
0.20811144,0.19526067,1.0,1,0,0
0.16685411,0.19967398,1.0,1,0,0
0.32673514,0.19436418,1.0,1,0,0
0.2851095,0.17829564,1.0,1,0,0
0.07718925,0.15015231,1.0,0,1,0
0.0069077914,0.13395154,0.0,0,1,1
0.12243358,0.11510784,0.0,0,1,1
0.041012775,0.09362119,0.0,0,1,1
0.047561247,0.06949157,0.0,0,1,1
0.13662697,0.042719007,0.0,0,1,1
0.13472569,0.11370047,0.0,0,1,1
0.13472569,0.14653629,0.0,0,1,1
0.24571718,0.17530094,0.0,0,1,1
0.106375515,0.19999443,0.0,0,1,1
0.14333422,0.22061673,0.0,0,1,1
0.23763649,0.23716787,1.0,1,0,0
0.22491664,0.26243433,1.0,1,0,0
0.421913,0.2790579,1.0,1,0,0
0.26182857,0.27749005,1.0,1,0,0
0.29205704,0.25790432,1.0,1,0,0
0.22018996,0.21311001,0.0,1,0,1
0.104725674,0.16356848,0.0,0,1,1
0.13034743,0.13457228,0.0,0,1,1
0.12113646,0.12928975,0.0,0,1,1
0.22018996,0.21311001,0.0,0,1,1
0.104725674,0.16356848,0.0,0,1,1
0.13034743,0.13457228,0.0,0,1,1
0.12113646,0.12928975,0.0,0,1,1
0.057198294,0.14110231,0.0,0,1,1
0.1035986,0.14824922,1.0,0,1,0
0.34085897,0.15473875,1.0,1,0,0
0.18486519,0.15018462,1.0,1,0,0
0.10123772,0.14179465,1.0,1,0,0
0.07572523,0.12053759,1.0,1,0,0
0.048700716,0.09879591,0.0,1,0,1
0.16631183,0.09512941,0.0,1,0,1
0.035783637,0.119188935,0.0,1,0,1
0.16909957,0.15905398,0.0,1,0,1
0.14765029,0.1837245,0.0,1,0,1
0.29141477,0.19604576,1.0,1,0,0
0.26932713,0.20673162,1.0,1,0,0
0.20118918,0.21001193,1.0,1,0,0
0.11242311,0.20763582,1.0,1,0,0
0.122283824,0.19527446,1.0,1,0,0
0.32298386,0.18981053,1.0,0,1,0
0.18510771,0.18670501,1.0,0,1,0
0.111232445,0.17917119,1.0,0,1,0
0.24401872,0.16747098,1.0,0,1,0
0.18681984,0.15251854,0.0,0,1,1
0.055278953,0.14903201,0.0,0,1,1
0.12675892,0.15400547,0.0,0,1,1
0.1168786,0.15828761,0.0,0,1,1
0.26995778,0.16440184,0.0,1,0,1
0.22304906,0.17854157,1.0,1,0,0
0.12741084,0.19406134,1.0,1,0,0
0.1740642,0.19635363,1.0,1,0,0
0.15926282,0.1745793,1.0,1,0,0
0.23983307,0.15789285,1.0,1,0,0
0.1923005,0.14673084,0.0,0,1,1
0.053060345,0.1445763,0.0,0,1,1
0.08160213,0.12905046,0.0,0,1,1
0.11830165,0.11139335,0.0,0,1,1
0.22616482,0.10090943,0.0,0,1,1
0.054179408,0.10354844,0.0,0,1,1
0.094027825,0.11561238,0.0,0,1,1
0.03604115,0.13811746,0.0,1,0,1
0.24185823,0.16113675,0.0,1,0,1
0.14365157,0.18850018,1.0,1,0,0
0.18769376,0.19808488,1.0,1,0,0
0.34616268,0.19351189,1.0,1,0,0
0.22890057,0.16813563,1.0,1,0,0
-0.0040160236,0.13620058,1.0,0,1,0
0.119828224,0.10762943,0.0,0,1,0
0.005939888,0.0763016,0.0,0,1,0
0.22890057,0.16813563,1.0,1,1,1
-0.0040160236,0.13620058,1.0,0,1,1
0.119828224,0.10762943,0.0,0,1,1
0.005939888,0.0763016,0.0,0,1,1
0.06539042,0.06635961,0.0,0,1,1
0.18951961,0.07489529,0.0,0,1,1
-0.0050983513,0.102512725,0.0,0,1,1
0.17456946,0.121769436,1.0,0,1,0
0.052115902,0.12987143,1.0,0,1,0
0.25565326,0.13311957,1.0,0,1,0
0.10784171,0.14245482,1.0,1,0,0
0.17134559,0.14302956,1.0,1,0,0
0.028905163,0.14590208,1.0,1,0,0
0.20837067,0.1367444,1.0,1,0,0
0.17033295,0.13684292,0.0,1,0,1
0.12008916,0.1299576,0.0,0,1,1
0.06902874,0.13592228,0.0,0,1,1
0.22392659,0.13203563,0.0,0,1,1
0.10190463,0.14404036,0.0,0,1,1
0.06881907,0.14804481,1.0,0,1,0
0.21085985,0.16587807,1.0,0,1,0
0.24801989,0.16559246,1.0,1,0,0
0.06608376,0.16874768,1.0,1,0,0
0.3258638,0.16877203,1.0,1,0,0
0.0070982194,0.16591385,0.0,1,0,1
0.21078447,0.16017318,0.0,1,0,1
0.104934834,0.15155,0.0,0,1,1
0.19624175,0.14004429,0.0,0,1,1
0.012094336,0.026217086,0.0,0,1,1
0.012094336,0.06980773,0.0,0,1,1
0.19338003,0.10430258,0.0,0,1,1
0.10187343,0.12970163,0.0,0,1,1
0.21429665,0.14600489,0.0,0,1,1
0.08778922,0.15321234,1.0,1,0,0
0.12782809,0.14043291,1.0,1,0,0
0.24279046,0.122525856,1.0,1,0,0
0.07042571,0.10715016,1.0,1,0,0
0.008596861,0.10188373,1.0,1,0,0
0.09902895,0.09864454,1.0,1,0,0
0.14363499,0.096978836,1.0,0,1,0
0.05593046,0.10257893,0.0,0,1,1
0.19178998,0.10898159,0.0,0,1,1
0.10168749,0.11873293,0.0,0,1,1
0.08864589,0.12512323,0.0,0,1,1
0.12970407,0.12883109,0.0,1,0,1
0.15547977,0.13955878,1.0,1,0,0
0.08277076,0.15910949,1.0,1,0,0
0.29865482,0.18958797,1.0,1,0,0
0.18087116,0.20984931,1.0,1,0,0
0.07586032,0.22179219,1.0,1,0,0
0.08277076,0.15910949,1.0,0,1,0
0.29865482,0.18958797,1.0,0,1,0
0.18087116,0.20984931,1.0,0,1,0
0.07586032,0.22179219,1.0,1,0,0
0.48093045,0.23105606,1.0,1,0,0
0.20609458,0.2486021,1.0,1,0,0
0.1333316,0.2688434,1.0,1,0,0
0.23299901,0.28449228,1.0,1,0,0
0.3980041,0.27889478,1.0,1,0,0
0.25473422,0.25748697,1.0,1,0,0
0.37918958,0.23034301,1.0,1,0,0
0.12423037,0.20247348,1.0,1,0,0
0.086984,0.16281015,1.0,1,0,0
0.0960618,0.13683376,1.0,1,0,0
0.03190305,0.11254511,0.0,0,1,1
0.22149257,0.08994421,0.0,0,1,1
0.065233625,0.06903106,0.0,0,1,1
0.018306475,0.049805656,0.0,0,1,1
0.08184071,0.08596914,1.0,1,0,0
0.08184071,0.08149767,1.0,1,0,0
0.06834383,0.07949155,1.0,0,0,0
0.104889266,0.07995079,1.0,1,0,0
0.1295948,0.08287538,1.0,1,0,0
0.017632224,0.08826533,0.0,0,1,1
0.0763509,0.09807278,0.0,0,1,1
0.09617936,0.109126806,0.0,0,1,1
0.18757711,0.120561264,0.0,0,1,1
0.11951493,0.12587546,0.0,0,1,1
0.12320279,0.12650837,0.0,0,1,1
0.18184274,0.13944182,0.0,1,0,1
0.1109905,0.15430668,1.0,1,0,0
0.085775435,0.17508025,1.0,1,0,0
0.14923988,0.18756032,1.0,1,0,0
0.3333816,0.19781154,1.0,1,0,0
0.34677663,0.20354027,1.0,1,0,0
0.020109935,0.1959857,0.0,1,0,1
0.18932264,0.18053344,0.0,0,1,1
0.20175897,0.17510757,0.0,0,1,1
0.08623974,0.1680018,0.0,0,1,1
0.14424963,0.15921612,0.0,0,1,1
0.12775993,0.14875053,1.0,0,1,0
0.21499178,0.13660501,1.0,0,1,0
0.37749928,0.41428283,1.0,1,0,0
0.37749928,0.35292986,1.0,1,0,0
0.26664576,0.2991955,1.0,1,0,0
0.4577062,0.2530798,1.0,1,0,0
0.10286685,0.21458277,1.0,1,0,0
0.1662875,0.18370438,1.0,0,1,0
0.096806765,0.1534266,1.0,0,1,0
0.2027245,0.12929375,0.0,0,1,0
0.10286685,0.21458277,1.0,1,0,0
0.1662875,0.18370438,1.0,1,0,0
0.096806765,0.1534266,1.0,1,0,0
0.2027245,0.12929375,0.0,0,1,1
0.0943096,0.12814623,0.0,0,1,1
0.088974275,0.13046202,0.0,0,1,1
0.21321426,0.14400268,0.0,0,1,1
0.19893296,0.15317649,0.0,0,1,1
0.03508245,0.18058947,1.0,0,1,0
0.28399974,0.213057,1.0,1,0,0
0.22931473,0.24864657,1.0,1,0,0
0.1891138,0.2769075,1.0,1,0,0
0.45149395,0.29920292,1.0,1,0,0
0.35845143,0.3038196,1.0,1,0,0
0.14483535,0.2846744,1.0,1,0,0
0.39329308,0.25218788,0.0,1,0,1
0.19294846,0.20634109,0.0,1,0,1
0.03858966,0.16823407,0.0,0,1,1
0.26654378,0.1582603,0.0,0,1,1
0.05129699,0.16426766,0.0,0,1,1
0.15604141,0.17949569,0.0,0,1,1
0.20917423,0.19558574,0.0,0,1,1
0.30256656,0.21048923,1.0,0,1,0
0.31584832,0.22412847,1.0,1,0,0
0.054758053,0.21472476,1.0,1,0,0
0.19613628,0.19746895,1.0,1,0,0
0.2934507,0.16063909,1.0,1,0,0
0.034653287,0.12148419,0.0,0,1,1
0.17294379,0.10912009,0.0,0,1,1
0.057839338,0.09829909,0.0,0,1,1
0.050976835,0.121029586,0.0,0,1,1
0.1304206,0.16193603,0.0,0,1,1
0.17211793,0.22532988,1.0,0,1,0
0.43321905,0.2999678,1.0,1,0,0
0.18955697,0.35210887,1.0,1,0,0
0.6831525,0.39078552,1.0,1,0,0
0.2903193,0.3772316,1.0,1,0,0
0.26219293,0.32925442,1.0,1,0,0
0.49216965,0.2750489,1.0,1,0,0
0.026418352,0.20667055,0.0,0,1,1
0.15126333,0.16336763,0.0,0,1,1
0.05339158,0.13671415,0.0,0,1,1
0.19344093,0.14335164,0.0,0,1,1
0.22411597,0.17334595,0.0,0,1,1
0.04890015,0.19121735,1.0,0,1,0
0.3081536,0.22048023,1.0,1,0,0
0.40297002,0.22382574,1.0,1,0,0
0.08162037,0.23001893,1.0,1,0,0
0.22529112,0.22857025,1.0,1,0,0
0.13931204,0.21701637,1.0,0,0,0
0.40297002,0.22382574,1.0,1,0,0
0.08162037,0.23001893,1.0,1,0,0
0.22529112,0.22857025,1.0,1,0,0
0.13931204,0.21701637,1.0,0,1,0
0.37369034,0.2102527,1.0,0,1,0
0.118236475,0.21068658,0.0,0,1,1
0.21501535,0.22782747,0.0,0,1,1
0.26548916,0.24375142,0.0,0,1,1
0.18112716,0.23657718,0.0,0,1,1
0.32487962,0.23427126,0.0,1,0,1
0.22041686,0.22639284,1.0,1,0,0
0.2781753,0.23098195,1.0,1,0,0
0.11646242,0.22591467,1.0,1,0,0
0.14154676,0.21479817,1.0,1,0,0
0.32570544,0.19729984,1.0,1,0,0
0.2005607,0.16889323,0.0,0,1,1
0.18428478,0.14488316,0.0,0,1,1
0.06519121,0.11699628,0.0,0,1,1
0.055119254,0.107156605,0.0,0,1,1
0.036567412,0.101893686,0.0,0,1,1
0.058716442,0.101207525,0.0,0,1,1
0.14930113,0.10509812,0.0,0,1,1
0.1517247,0.11356547,0.0,1,0,1
0.16642238,0.2017443,1.0,1,0,0
0.16642238,0.18487492,1.0,1,0,0
0.19012953,0.16991466,1.0,1,0,0
0.24901754,0.15686353,1.0,1,0,0
0.25528094,0.14572151,1.0,1,0,0
0.013392965,0.13648862,0.0,0,1,1
0.009468487,0.12226503,0.0,0,1,1
0.17245837,0.10338915,0.0,0,1,1
0.07185238,0.096706405,0.0,0,1,1
0.2513926,0.1133302,0.0,0,1,1
0.068375826,0.14490111,0.0,0,1,1
0.044865195,0.17091966,0.0,1,0,1
0.229118,0.18752952,1.0,1,0,0
0.28537795,0.18765634,1.0,1,0,0
0.16614214,0.18072331,1.0,1,0,0
0.25954172,0.16673043,1.0,1,0,0
0.12090185,0.14567769,1.0,0,0,0
0.046423472,0.11756509,0.0,0,0,0
0.04289229,0.098156415,1.0,1,0,0
0.04289229,0.13207226,1.0,1,0,0
0.39314133,0.15760653,1.0,1,0,0
0.109037735,0.17475922,1.0,1,0,0
0.1999943,0.18353033,1.0,1,0,0
0.2109479,0.18391988,1.0,1,0,0
0.15060624,0.1588501,1.0,1,0,0
0.06717102,0.13651787,0.0,0,1,0
0.17677742,0.10831763,0.0,0,1,0
0.2109479,0.18391988,1.0,0,1,1
0.15060624,0.1588501,1.0,0,1,1
0.06717102,0.13651787,0.0,0,1,1
0.17677742,0.10831763,0.0,0,1,1
0.09266959,0.09516604,0.0,0,1,1
0.044634808,0.08446329,0.0,0,1,1
0.1387355,0.09282153,0.0,0,1,1
0.03880385,0.10866974,0.0,0,1,1
0.040394332,0.12774415,0.0,0,1,1
0.32511434,0.15442362,1.0,1,0,0
0.13223039,0.17951259,1.0,1,0,0
0.16614015,0.20098145,1.0,1,0,0
0.30760553,0.21155977,1.0,1,0,0
0.11197873,0.2052587,1.0,1,0,0
0.27021527,0.21246706,1.0,1,0,0
0.21984686,0.2234059,1.0,1,0,0
0.14612755,0.2439828,1.0,1,0,0
0.26599422,0.25115287,1.0,1,0,0
0.27210727,0.24552035,1.0,1,0,0
0.4071304,0.23286268,1.0,1,0,0
0.112687446,0.21216178,0.0,0,1,1
0.17629321,0.1914543,0.0,0,1,1
0.12306363,0.16525,0.0,0,1,1
0.10721516,0.14222956,0.0,0,1,1
0.16256654,0.13573691,0.0,0,1,1
0.21872848,0.14550826,0.0,0,1,1
0.11543631,0.16191022,0.0,0,1,1
0.099369034,0.1736633,1.0,1,0,0
0.26673013,0.17636165,1.0,1,0,0
0.104550466,0.16838643,1.0,1,0,0
0.26163056,0.15440357,1.0,1,0,0
0.12454911,0.1344131,1.0,1,0,0
0.08431782,0.108414985,1.0,1,0,0
0.054155063,0.07640925,1.0,0,0,0
0.22829829,0.28413182,1.0,1,0,0
0.22829829,0.25883862,1.0,1,0,0
0.3963409,0.2369007,1.0,1,0,0
0.23135978,0.21831803,1.0,1,0,0
0.12024363,0.20309062,1.0,1,0,0
0.32011104,0.19121847,1.0,1,0,0
0.02854425,0.17509332,1.0,1,0,0
0.06996727,0.16758385,1.0,1,0,0
0.31070808,0.1678596,1.0,1,0,0
0.16978751,0.16525674,1.0,0,1,0
0.21598953,0.166776,1.0,0,1,0
0.12087186,0.15704751,0.0,0,1,1
0.083068244,0.1395914,0.0,0,1,1
0.18766221,0.12051974,0.0,0,1,1
0.046801172,0.1184706,0.0,0,1,1
0.15043919,0.12233735,0.0,0,1,1
0.083068244,0.1395914,0.0,0,1,1
0.18766221,0.12051974,0.0,0,1,1
0.046801172,0.1184706,0.0,0,1,1
0.15043919,0.12233735,0.0,0,1,1
0.123892866,0.13211998,0.0,0,1,1
0.09602077,0.14781852,0.0,0,1,1
0.25211182,0.16943294,1.0,1,0,0
0.04425609,0.024686068,1.0,1,0,0
0.04425609,0.109935336,1.0,1,0,0
0.13432941,0.17738266,1.0,1,0,0
0.27953154,0.22702804,1.0,1,0,0
0.38285422,0.25887147,1.0,1,0,0
0.18008888,0.27291298,1.0,1,0,0
0.23275405,0.25830677,1.0,1,0,0
0.4071199,0.22739314,1.0,1,0,0
0.11038124,0.19132537,1.0,0,1,0
0.10558792,0.16378282,0.0,0,1,1
0.046368346,0.14308645,0.0,0,1,1
0.21259278,0.12926446,0.0,0,1,1
0.22714433,0.13784376,0.0,0,1,1
0.01861598,0.15364015,0.0,0,1,1
0.18294244,0.17862193,0.0,0,1,1
0.291954,0.19377333,0.0,0,1,1
0.10376055,0.21018553,1.0,1,0,0
0.30644083,0.22761714,1.0,1,0,0
0.18314333,0.22624508,1.0,1,0,0
0.23402464,0.21213397,1.0,1,0,0
0.32101426,0.1933123,1.0,1,0,0
0.08309224,0.18306814,0.0,1,0,1
0.09933992,0.17692053,0.0,0,1,1
0.15566425,0.16794966,0.0,0,1,1
0.2232054,0.15843324,0.0,0,1,1
0.18399048,0.16298088,0.0,0,1,1
0.23883396,0.17533325,0.0,0,1,1
0.06644177,0.19812341,0.0,0,1,1
0.19978406,0.2049445,1.0,0,1,0
0.18234071,0.20799653,1.0,0,1,0
0.3205168,0.20349418,1.0,1,0,0
0.23213413,0.20719942,1.0,1,0,0
0.2212919,0.20128134,1.0,1,0,0
0.046717126,0.1933624,0.0,0,1,1
0.20170833,0.1726315,0.0,0,1,1
0.19119664,0.15948398,0.0,0,1,1
0.19055131,0.1529718,0.0,0,1,1
0.121660374,0.1551653,0.0,0,1,1
0.18649359,0.1497404,0.0,0,1,1
0.10022321,0.14790928,0.0,0,1,1
0.14808862,0.15387997,0.0,0,1,1
0.2267262,0.18771718,0.0,0,1,1
0.12673604,0.22246708,1.0,0,1,1
0.10022321,0.14790928,0.0,0,1,1
0.14808862,0.15387997,0.0,0,1,1
0.2267262,0.18771718,0.0,0,1,1
0.12673604,0.22246708,1.0,1,0,0
0.2720479,0.26739764,1.0,1,0,0
0.4338284,0.3225089,1.0,1,0,0
0.3539464,0.38780084,1.0,1,0,0
0.48638207,0.46327347,1.0,1,0,0
0.13186911,0.15501116,0.0,0,1,1
0.13186911,0.18062434,0.0,0,1,1
0.3017637,0.1994968,0.0,0,1,1
0.2261364,0.21162856,0.0,0,1,1
0.10715063,0.21701962,0.0,0,1,1
0.4157653,0.21566997,1.0,1,0,0
0.08962584,0.20348066,1.0,1,0,0
0.094101705,0.18422635,1.0,1,0,0
0.24891162,0.15864395,1.0,1,0,0
0.17585468,0.1231195,1.0,1,0,0
0.09755037,0.095381975,0.0,0,1,1
0.040647652,0.07638668,0.0,0,1,1
0.03089738,0.0730542,0.0,0,1,1
0.037214883,0.078956805,0.0,0,1,1
0.05705257,0.09681003,0.0,0,1,1
0.19331585,0.12445069,1.0,1,0,0
0.22336999,0.1435608,1.0,1,0,0
0.110864885,0.15285295,1.0,1,0,0
0.20906524,0.15828148,1.0,1,0,0
0.09986095,0.16098088,1.0,0,1,0
0.0899714,0.16434276,0.0,0,1,1
0.1893982,0.16011475,0.0,0,1,1
0.21486837,0.15999988,0.0,0,1,1
0.2185013,0.15742786,0.0,0,1,1
0.16784836,0.16229777,0.0,0,1,1
0.08484675,0.17207268,1.0,1,0,0
0.066617996,0.19635984,1.0,1,0,0
0.37827066,0.23111828,1.0,1,0,0
